[INFO] [1789104761.208126780] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-point ICP)
[INFO] [1789104761.208203779] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789104761.208211864] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789104761.208217803] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789104761.208224988] [lidar_inertial_odometer]:   input  : voxelized points (no normal estimation)
[INFO] [1789104766.731897408] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789104775.163692964] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401038.407 | feat 8942/73379 | map  39974 | icp ok  iter  5 corr  8927 rms 0.3295   51.05 ms | p=(  197.20  -336.73  20.26) v=9.55 m/s [KF]
[lio] t=1317401038.511 | feat 8870/73222 | map  39354 | icp ok  iter  7 corr  8857 rms 0.2839   63.39 ms | p=(  197.78  -335.93  20.24) v=9.51 m/s
[lio] t=1317401038.615 | feat 8894/73219 | map  39354 | icp ok  iter  7 corr  8843 rms 0.3725   66.70 ms | p=(  198.35  -335.12  20.23) v=9.49 m/s [KF]
[lio] t=1317401038.718 | feat 9105/73723 | map  38698 | icp ok  iter  7 corr  9099 rms 0.3090   69.00 ms | p=(  198.93  -334.33  20.21) v=9.39 m/s
[lio] t=1317401038.822 | feat 9228/74205 | map  38698 | icp ok  iter  8 corr  9204 rms 0.4013   79.89 ms | p=(  199.48  -333.53  20.20) v=9.32 m/s [KF]
[lio] t=1317401038.926 | feat 9341/74972 | map  38603 | icp ok  iter 11 corr  9330 rms 0.2913  105.97 ms | p=(  200.03  -332.75  20.18) v=9.18 m/s
[lio] t=1317401039.030 | feat 9419/75840 | map  38603 | icp ok  iter 15 corr  9399 rms 0.3412  150.11 ms | p=(  200.55  -332.00  20.17) v=8.90 m/s [KF]
[lio] t=1317401039.134 | feat 9263/76216 | map  38623 | icp ok  iter 13 corr  9236 rms 0.3045  124.99 ms | p=(  201.08  -331.22  20.16) v=8.92 m/s
[lio] t=1317401039.237 | feat 9169/76845 | map  38623 | icp ok  iter 16 corr  9133 rms 0.3532  157.91 ms | p=(  201.59  -330.44  20.15) v=8.90 m/s [KF]
[lio] t=1317401039.341 | feat 9136/77847 | map  38612 | icp ok  iter 15 corr  9122 rms 0.3279  150.39 ms | p=(  202.07  -329.69  20.15) v=8.67 m/s
[lio] t=1317401039.445 | feat 8956/78807 | map  38612 | icp ok  iter 17 corr  8939 rms 0.3724  166.68 ms | p=(  202.56  -328.94  20.14) v=8.57 m/s [KF]
[lio] t=1317401039.548 | feat 9061/78954 | map  38518 | icp ok  iter  3 corr  9059 rms 0.3056   40.45 ms | p=(  203.01  -328.18  20.13) v=8.48 m/s
[lio] t=1317401039.652 | feat 8749/79319 | map  38518 | icp ok  iter  9 corr  8737 rms 0.3317   97.65 ms | p=(  203.44  -327.42  20.11) v=8.42 m/s [KF]
[lio] t=1317401039.756 | feat 8660/79530 | map  38354 | icp ok  iter 15 corr  8652 rms 0.2851  129.97 ms | p=(  203.85  -326.65  20.10) v=8.41 m/s
[lio] t=1317401039.859 | feat 8686/79566 | map  38354 | icp ok  iter  8 corr  8654 rms 0.3493   68.45 ms | p=(  204.24  -325.87  20.09) v=8.39 m/s [KF]
[lio] t=1317401039.963 | feat 8706/80088 | map  38307 | icp ok  iter  6 corr  8698 rms 0.2676   60.77 ms | p=(  204.59  -325.10  20.09) v=8.26 m/s
[lio] t=1317401040.067 | feat 8954/80772 | map  38307 | icp ok  iter 10 corr  8909 rms 0.3315   95.09 ms | p=(  204.95  -324.31  20.07) v=8.31 m/s [KF]
[lio] t=1317401040.170 | feat 9323/81373 | map  38293 | icp ok  iter  5 corr  9285 rms 0.3039   59.46 ms | p=(  205.26  -323.52  20.06) v=8.21 m/s
[lio] t=1317401040.274 | feat 9527/81959 | map  38293 | icp ok  iter 13 corr  9463 rms 0.3853  137.85 ms | p=(  205.55  -322.72  20.05) v=8.20 m/s [KF]
[lio] t=1317401040.378 | feat 9713/82250 | map  38567 | icp ok  iter 11 corr  9698 rms 0.3236  115.11 ms | p=(  205.82  -321.92  20.03) v=8.17 m/s
[lio] t=1317401040.481 | feat 9681/81851 | map  38567 | icp ok  iter 10 corr  9647 rms 0.3743  100.18 ms | p=(  206.05  -321.11  20.00) v=8.12 m/s [KF]
[lio] t=1317401040.585 | feat 9649/81306 | map  38786 | icp ok  iter 10 corr  9622 rms 0.3562  103.21 ms | p=(  206.26  -320.30  19.98) v=8.11 m/s
[lio] t=1317401040.689 | feat 9820/81391 | map  38786 | icp ok  iter 11 corr  9750 rms 0.4326  118.09 ms | p=(  206.43  -319.47  19.98) v=8.13 m/s [KF]
[lio] t=1317401040.793 | feat 10297/81605 | map  39264 | icp ok  iter 12 corr 10242 rms 0.3442  130.70 ms | p=(  206.59  -318.66  19.98) v=8.07 m/s
[lio] t=1317401040.897 | feat 10804/81755 | map  39264 | icp ok  iter 11 corr 10755 rms 0.4450  129.36 ms | p=(  206.71  -317.82  19.95) v=8.18 m/s [KF]
[lio] t=1317401041.000 | feat 11066/81858 | map  40094 | icp ok  iter  9 corr 11051 rms 0.3417  109.62 ms | p=(  206.82  -316.98  19.91) v=8.22 m/s
[lio] t=1317401041.104 | feat 11322/81894 | map  40094 | icp ok  iter  7 corr 11296 rms 0.3819   90.69 ms | p=(  206.90  -316.13  19.87) v=8.29 m/s [KF]
[lio] t=1317401041.208 | feat 11504/81782 | map  40934 | icp ok  iter  9 corr 11483 rms 0.3269  117.41 ms | p=(  206.96  -315.25  19.84) v=8.49 m/s
[lio] t=1317401041.312 | feat 11751/81487 | map  40934 | icp ok  iter 12 corr 11704 rms 0.3727  153.51 ms | p=(  206.98  -314.41  19.83) v=8.33 m/s [KF]
[lio] t=1317401041.416 | feat 11970/81303 | map  41959 | icp ok  iter  8 corr 11947 rms 0.3121  124.69 ms | p=(  207.01  -313.58  19.81) v=8.19 m/s
[lio] t=1317401041.520 | feat 12143/81519 | map  41959 | icp ok  iter 11 corr 12107 rms 0.3636  168.14 ms | p=(  206.98  -312.64  19.77) v=8.78 m/s [KF]
[lio] t=1317401041.624 | feat 12194/81154 | map  42890 | icp ok  iter 21 corr 12181 rms 0.2895  274.31 ms | p=(  206.96  -311.79  19.75) v=8.52 m/s
[lio] t=1317401041.728 | feat 12108/81370 | map  42890 | icp ok  iter  9 corr 12080 rms 0.3212  140.68 ms | p=(  206.90  -310.87  19.70) v=8.85 m/s [KF]
[lio] t=1317401041.832 | feat 12343/81395 | map  43830 | icp ok  iter  9 corr 12333 rms 0.2717  128.73 ms | p=(  206.84  -309.96  19.66) v=8.86 m/s
[lio] t=1317401041.936 | feat 12260/81388 | map  43830 | icp ok  iter 10 corr 12241 rms 0.3019  131.36 ms | p=(  206.76  -309.05  19.63) v=8.91 m/s [KF]
[lio] t=1317401042.040 | feat 12351/81415 | map  44577 | icp ok  iter  8 corr 12343 rms 0.2893  109.09 ms | p=(  206.67  -308.12  19.62) v=9.02 m/s
[lio] t=1317401042.144 | feat 12232/81158 | map  44577 | icp ok  iter 14 corr 12201 rms 0.3290  174.72 ms | p=(  206.56  -307.18  19.59) v=9.21 m/s [KF]
[lio] t=1317401042.248 | feat 12088/81102 | map  45190 | icp ok  iter 12 corr 12050 rms 0.3053  150.38 ms | p=(  206.44  -306.24  19.54) v=9.23 m/s
[lio] t=1317401042.352 | feat 12136/80814 | map  45190 | icp ok  iter 10 corr 12059 rms 0.3423  132.12 ms | p=(  206.31  -305.29  19.52) v=9.33 m/s [KF]
[lio] t=1317401042.456 | feat 11889/80499 | map  45492 | icp ok  iter 12 corr 11874 rms 0.2992  150.66 ms | p=(  206.17  -304.32  19.48) v=9.46 m/s
[lio] t=1317401042.560 | feat 11869/79898 | map  45492 | icp ok  iter 13 corr 11826 rms 0.3816  162.27 ms | p=(  206.02  -303.36  19.44) v=9.50 m/s [KF]
[lio] t=1317401042.664 | feat 11620/79964 | map  45552 | icp ok  iter 10 corr 11614 rms 0.2861  122.89 ms | p=(  205.86  -302.37  19.41) v=9.72 m/s [KF]
[lio] t=1317401042.768 | feat 11548/79820 | map  45568 | icp ok  iter  9 corr 11540 rms 0.2663  111.83 ms | p=(  205.69  -301.37  19.37) v=9.79 m/s [KF]
[lio] t=1317401042.872 | feat 11411/79761 | map  45526 | icp ok  iter  6 corr 11389 rms 0.2816   76.75 ms | p=(  205.52  -300.37  19.34) v=9.87 m/s [KF]
[lio] t=1317401042.976 | feat 11314/79152 | map  45196 | icp ok  iter  7 corr 11302 rms 0.2745   84.86 ms | p=(  205.34  -299.36  19.28) v=9.98 m/s [KF]
[lio] t=1317401043.080 | feat 11138/78806 | map  45117 | icp ok  iter 14 corr 11120 rms 0.2667  158.92 ms | p=(  205.15  -298.36  19.25) v=9.96 m/s [KF]
[lio] t=1317401043.184 | feat 10766/78741 | map  45240 | icp ok  iter 10 corr 10759 rms 0.2650  103.81 ms | p=(  204.97  -297.33  19.20) v=10.13 m/s [KF]
[lio] t=1317401043.288 | feat 10474/78523 | map  45371 | icp ok  iter  6 corr 10464 rms 0.2565   69.47 ms | p=(  204.78  -296.29  19.16) v=10.23 m/s [KF]
[lio] t=1317401043.392 | feat 10000/78394 | map  45531 | icp ok  iter  6 corr  9995 rms 0.2625   62.42 ms | p=(  204.58  -295.24  19.12) v=10.38 m/s [KF]
[lio] t=1317401043.496 | feat 9783/78492 | map  45428 | icp ok  iter  9 corr  9775 rms 0.2589   91.67 ms | p=(  204.39  -294.18  19.08) v=10.47 m/s [KF]
[lio] t=1317401043.600 | feat 9317/78983 | map  45204 | icp ok  iter  7 corr  9311 rms 0.2595   66.15 ms | p=(  204.19  -293.10  19.04) v=10.66 m/s [KF]
[lio] t=1317401043.704 | feat 9196/79740 | map  45006 | icp ok  iter  7 corr  9187 rms 0.2595   70.31 ms | p=(  203.98  -292.01  18.99) v=10.76 m/s [KF]
[lio] t=1317401043.808 | feat 9223/80115 | map  44866 | icp ok  iter  8 corr  9212 rms 0.2502   77.09 ms | p=(  203.78  -290.91  18.94) v=10.83 m/s [KF]
[lio] t=1317401043.912 | feat 9146/80130 | map  44649 | icp ok  iter  5 corr  9143 rms 0.2712   56.22 ms | p=(  203.56  -289.82  18.89) v=10.88 m/s [KF]
[lio] t=1317401044.016 | feat 8805/80720 | map  44425 | icp ok  iter  9 corr  8794 rms 0.2643   81.00 ms | p=(  203.35  -288.71  18.85) v=10.97 m/s [KF]
[lio] t=1317401044.120 | feat 8722/81305 | map  43899 | icp ok  iter  9 corr  8720 rms 0.2565   83.47 ms | p=(  203.13  -287.57  18.80) v=11.16 m/s [KF]
[lio] t=1317401044.224 | feat 8528/81714 | map  43502 | icp ok  iter 12 corr  8526 rms 0.2424  107.02 ms | p=(  202.93  -286.46  18.75) v=11.12 m/s [KF]
[lio] t=1317401044.328 | feat 8509/81518 | map  43153 | icp ok  iter  6 corr  8506 rms 0.2487   52.34 ms | p=(  202.71  -285.31  18.71) v=11.26 m/s [KF]
[lio] t=1317401044.432 | feat 8783/81862 | map  42668 | icp ok  iter  7 corr  8771 rms 0.2817   68.42 ms | p=(  202.48  -284.17  18.67) v=11.32 m/s [KF]
[lio] t=1317401044.536 | feat 8743/82061 | map  42163 | icp ok  iter  7 corr  8742 rms 0.2716   64.86 ms | p=(  202.24  -283.02  18.61) v=11.37 m/s [KF]
[lio] t=1317401044.640 | feat 8873/81981 | map  41580 | icp ok  iter  9 corr  8873 rms 0.2470   92.86 ms | p=(  202.02  -281.89  18.57) v=11.29 m/s [KF]
[lio] t=1317401044.743 | feat 8835/81863 | map  40934 | icp ok  iter 11 corr  8831 rms 0.2727  109.31 ms | p=(  201.78  -280.71  18.52) v=11.54 m/s [KF]
[lio] t=1317401044.847 | feat 8889/81781 | map  40235 | icp ok  iter  6 corr  8880 rms 0.2568   64.04 ms | p=(  201.55  -279.54  18.48) v=11.50 m/s [KF]
[lio] t=1317401044.951 | feat 8977/81725 | map  39408 | icp ok  iter  9 corr  8963 rms 0.2840   93.81 ms | p=(  201.31  -278.39  18.43) v=11.42 m/s [KF]
[lio] t=1317401045.055 | feat 9016/81553 | map  38543 | icp ok  iter  3 corr  9009 rms 0.2561   34.98 ms | p=(  201.08  -277.23  18.38) v=11.44 m/s [KF]
[lio] t=1317401045.159 | feat 8821/80970 | map  37524 | icp ok  iter 12 corr  8807 rms 0.2567  106.70 ms | p=(  200.86  -276.09  18.36) v=11.33 m/s [KF]
[lio] t=1317401045.263 | feat 8770/80890 | map  36900 | icp ok  iter  4 corr  8768 rms 0.2805   46.38 ms | p=(  200.63  -274.93  18.31) v=11.39 m/s [KF]
[lio] t=1317401045.367 | feat 8779/81766 | map  36541 | icp ok  iter  6 corr  8761 rms 0.2715   59.23 ms | p=(  200.40  -273.78  18.26) v=11.33 m/s [KF]
[lio] t=1317401045.471 | feat 8512/82525 | map  36050 | icp ok  iter 10 corr  8508 rms 0.2552   87.96 ms | p=(  200.16  -272.63  18.23) v=11.35 m/s [KF]
[lio] t=1317401045.574 | feat 8364/83240 | map  35372 | icp ok  iter  8 corr  8360 rms 0.2475   75.39 ms | p=(  199.92  -271.49  18.19) v=11.26 m/s [KF]
[lio] t=1317401045.678 | feat 8526/83317 | map  34633 | icp ok  iter  6 corr  8518 rms 0.2486   50.59 ms | p=(  199.69  -270.34  18.14) v=11.26 m/s [KF]
[lio] t=1317401045.782 | feat 8352/82984 | map  33935 | icp ok  iter 13 corr  8346 rms 0.2760  106.63 ms | p=(  199.46  -269.20  18.08) v=11.25 m/s [KF]
[lio] t=1317401045.886 | feat 8283/82889 | map  33391 | icp ok  iter  9 corr  8280 rms 0.2648   80.09 ms | p=(  199.23  -268.06  18.03) v=11.23 m/s [KF]
[lio] t=1317401045.990 | feat 8230/83103 | map  32815 | icp ok  iter 11 corr  8222 rms 0.2561   84.18 ms | p=(  198.99  -266.92  17.99) v=11.23 m/s [KF]
[lio] t=1317401046.094 | feat 8198/83382 | map  32432 | icp ok  iter 14 corr  8177 rms 0.2647  106.22 ms | p=(  198.76  -265.79  17.95) v=11.20 m/s [KF]
[lio] t=1317401046.198 | feat 8224/83612 | map  32019 | icp ok  iter 10 corr  8218 rms 0.2696   79.13 ms | p=(  198.54  -264.64  17.91) v=11.23 m/s [KF]
[lio] t=1317401046.302 | feat 8336/83847 | map  31787 | icp ok  iter  9 corr  8326 rms 0.3409   83.33 ms | p=(  198.32  -263.53  17.86) v=11.07 m/s [KF]
[lio] t=1317401046.406 | feat 8257/83745 | map  31726 | icp ok  iter 10 corr  8215 rms 0.3098   86.94 ms | p=(  198.10  -262.38  17.82) v=11.20 m/s [KF]
[lio] t=1317401046.509 | feat 8416/83954 | map  31557 | icp ok  iter 11 corr  8385 rms 0.3299   95.46 ms | p=(  197.88  -261.26  17.77) v=11.12 m/s [KF]
[lio] t=1317401046.613 | feat 8471/83804 | map  31419 | icp ok  iter  8 corr  8432 rms 0.3559   72.35 ms | p=(  197.66  -260.14  17.74) v=11.06 m/s [KF]
[lio] t=1317401046.717 | feat 8732/83657 | map  31476 | icp ok  iter  8 corr  8688 rms 0.3864   66.35 ms | p=(  197.43  -259.02  17.70) v=11.06 m/s [KF]
[lio] t=1317401046.821 | feat 8905/83841 | map  31624 | icp ok  iter  9 corr  8875 rms 0.3576   79.90 ms | p=(  197.20  -257.90  17.66) v=11.04 m/s [KF]
[lio] t=1317401046.924 | feat 8723/83476 | map  31941 | icp ok  iter  5 corr  8717 rms 0.3007   51.48 ms | p=(  196.97  -256.79  17.60) v=11.02 m/s [KF]
[lio] t=1317401047.028 | feat 8651/83346 | map  32180 | icp ok  iter  8 corr  8647 rms 0.2763   68.80 ms | p=(  196.73  -255.67  17.57) v=11.04 m/s [KF]
[lio] t=1317401047.132 | feat 8733/83238 | map  32221 | icp ok  iter  8 corr  8727 rms 0.2842   69.89 ms | p=(  196.49  -254.54  17.52) v=11.09 m/s [KF]
[lio] t=1317401047.236 | feat 8910/82938 | map  32250 | icp ok  iter 11 corr  8904 rms 0.2724  102.75 ms | p=(  196.27  -253.45  17.48) v=10.94 m/s [KF]
[lio] t=1317401047.339 | feat 9095/82771 | map  32286 | icp ok  iter 10 corr  9086 rms 0.2990   94.04 ms | p=(  196.03  -252.33  17.43) v=11.03 m/s [KF]
[lio] t=1317401047.443 | feat 9125/82912 | map  32402 | icp ok  iter  8 corr  9115 rms 0.2882   82.22 ms | p=(  195.79  -251.21  17.39) v=11.00 m/s [KF]
[lio] t=1317401047.547 | feat 8957/83001 | map  32449 | icp ok  iter 15 corr  8950 rms 0.2829  130.06 ms | p=(  195.57  -250.11  17.36) v=10.93 m/s [KF]
[lio] t=1317401047.651 | feat 9054/83089 | map  32407 | icp ok  iter  8 corr  9048 rms 0.2670   79.31 ms | p=(  195.34  -249.01  17.31) v=10.91 m/s [KF]
[lio] t=1317401047.754 | feat 9182/83152 | map  32230 | icp ok  iter  9 corr  9177 rms 0.2864   85.63 ms | p=(  195.11  -247.90  17.26) v=10.98 m/s [KF]
[lio] t=1317401047.858 | feat 8993/83354 | map  32188 | icp ok  iter  7 corr  8970 rms 0.2967   73.50 ms | p=(  194.87  -246.80  17.21) v=10.94 m/s [KF]
[lio] t=1317401047.962 | feat 8760/83599 | map  32266 | icp ok  iter 11 corr  8753 rms 0.2732   94.33 ms | p=(  194.63  -245.68  17.17) v=11.01 m/s [KF]
[lio] t=1317401048.066 | feat 8666/83659 | map  32218 | icp ok  iter 11 corr  8657 rms 0.2735  105.00 ms | p=(  194.40  -244.59  17.12) v=10.86 m/s [KF]
[lio] t=1317401048.169 | feat 8648/83723 | map  32160 | icp ok  iter  8 corr  8647 rms 0.2368   76.42 ms | p=(  194.16  -243.49  17.08) v=10.90 m/s [KF]
[lio] t=1317401048.273 | feat 8523/83436 | map  32032 | icp ok  iter  5 corr  8522 rms 0.2431   44.60 ms | p=(  193.92  -242.38  17.03) v=10.92 m/s [KF]
[lio] t=1317401048.377 | feat 8455/83401 | map  31776 | icp ok  iter  8 corr  8442 rms 0.2629   76.43 ms | p=(  193.69  -241.28  16.97) v=10.92 m/s [KF]
[lio] t=1317401048.481 | feat 8381/83413 | map  31497 | icp ok  iter  8 corr  8373 rms 0.2435   73.70 ms | p=(  193.46  -240.18  16.93) v=10.91 m/s [KF]
[lio] t=1317401048.585 | feat 8293/83177 | map  31235 | icp ok  iter  8 corr  8284 rms 0.2446   70.75 ms | p=(  193.23  -239.07  16.88) v=10.92 m/s [KF]
[lio] t=1317401048.689 | feat 8229/83028 | map  31090 | icp ok  iter 10 corr  8219 rms 0.2515   82.56 ms | p=(  193.00  -237.98  16.82) v=10.87 m/s [KF]
[lio] t=1317401048.792 | feat 7968/82970 | map  30918 | icp ok  iter  6 corr  7966 rms 0.2329   50.25 ms | p=(  192.76  -236.87  16.77) v=10.90 m/s [KF]
[lio] t=1317401048.896 | feat 8017/82800 | map  30705 | icp ok  iter  5 corr  8010 rms 0.2313   50.64 ms | p=(  192.53  -235.78  16.74) v=10.86 m/s [KF]
[lio] t=1317401049.000 | feat 8045/82820 | map  30444 | icp ok  iter  9 corr  8037 rms 0.2589   68.38 ms | p=(  192.31  -234.67  16.69) v=10.89 m/s [KF]
[lio] t=1317401049.104 | feat 8004/82897 | map  30191 | icp ok  iter 18 corr  8000 rms 0.2537  142.81 ms | p=(  192.08  -233.59  16.64) v=10.79 m/s [KF]
[lio] t=1317401049.207 | feat 7959/82780 | map  29994 | icp ok  iter  7 corr  7950 rms 0.2707   63.21 ms | p=(  191.85  -232.48  16.59) v=10.90 m/s [KF]
[lio] t=1317401049.311 | feat 7879/82604 | map  29787 | icp ok  iter 14 corr  7868 rms 0.2424  108.69 ms | p=(  191.62  -231.39  16.54) v=10.84 m/s [KF]
[lio] t=1317401049.415 | feat 7944/82740 | map  29522 | icp ok  iter 14 corr  7939 rms 0.2686  106.46 ms | p=(  191.38  -230.28  16.48) v=10.97 m/s [KF]
[lio] t=1317401049.519 | feat 7766/82791 | map  29235 | icp ok  iter  8 corr  7764 rms 0.2573   72.35 ms | p=(  191.15  -229.19  16.43) v=10.87 m/s [KF]
[lio] t=1317401049.623 | feat 7786/83051 | map  28975 | icp ok  iter  8 corr  7779 rms 0.2379   66.46 ms | p=(  190.91  -228.09  16.39) v=10.89 m/s [KF]
[lio] t=1317401049.726 | feat 8043/83008 | map  28718 | icp ok  iter 12 corr  8024 rms 0.2806   96.74 ms | p=(  190.67  -227.00  16.33) v=10.83 m/s [KF]
[lio] t=1317401049.830 | feat 7846/83169 | map  28433 | icp ok  iter  7 corr  7837 rms 0.2682   66.90 ms | p=(  190.43  -225.89  16.27) v=11.00 m/s [KF]
[lio] t=1317401049.934 | feat 7738/82905 | map  28249 | icp ok  iter  8 corr  7732 rms 0.2676   64.07 ms | p=(  190.20  -224.78  16.20) v=10.99 m/s [KF]
[lio] t=1317401050.038 | feat 7592/82796 | map  27961 | icp ok  iter  8 corr  7592 rms 0.2466   75.35 ms | p=(  189.95  -223.68  16.16) v=10.90 m/s [KF]
[lio] t=1317401050.141 | feat 7658/83203 | map  27603 | icp ok  iter  7 corr  7654 rms 0.2382   60.64 ms | p=(  189.72  -222.59  16.13) v=10.83 m/s [KF]
[lio] t=1317401050.245 | feat 7740/83191 | map  27269 | icp ok  iter  8 corr  7729 rms 0.2382   75.07 ms | p=(  189.48  -221.49  16.07) v=10.95 m/s [KF]
[lio] t=1317401050.349 | feat 7587/83289 | map  26872 | icp ok  iter 10 corr  7578 rms 0.2740   86.34 ms | p=(  189.23  -220.38  16.00) v=11.00 m/s [KF]
[lio] t=1317401050.453 | feat 7597/83278 | map  26447 | icp ok  iter  8 corr  7582 rms 0.2560   59.95 ms | p=(  188.99  -219.26  15.95) v=11.09 m/s [KF]
[lio] t=1317401050.557 | feat 7690/83462 | map  26044 | icp ok  iter 16 corr  7664 rms 0.3071  125.89 ms | p=(  188.75  -218.17  15.92) v=10.92 m/s [KF]
[lio] t=1317401050.660 | feat 7865/83412 | map  25756 | icp ok  iter 11 corr  7823 rms 0.3044   84.48 ms | p=(  188.50  -217.05  15.87) v=11.03 m/s [KF]
[lio] t=1317401050.764 | feat 7825/83573 | map  25597 | icp ok  iter  8 corr  7822 rms 0.3096   63.00 ms | p=(  188.25  -215.93  15.81) v=11.07 m/s [KF]
[lio] t=1317401050.868 | feat 7874/83569 | map  25464 | icp ok  iter  8 corr  7867 rms 0.2932   61.83 ms | p=(  188.01  -214.81  15.76) v=11.11 m/s [KF]
[lio] t=1317401050.972 | feat 7834/83585 | map  25374 | icp ok  iter 14 corr  7797 rms 0.2589  112.09 ms | p=(  187.76  -213.71  15.71) v=11.02 m/s [KF]
[lio] t=1317401051.076 | feat 7782/83561 | map  25263 | icp ok  iter 10 corr  7749 rms 0.2837   70.77 ms | p=(  187.52  -212.59  15.67) v=11.05 m/s [KF]
[lio] t=1317401051.179 | feat 7669/83682 | map  25158 | icp ok  iter  6 corr  7655 rms 0.2999   42.97 ms | p=(  187.28  -211.47  15.62) v=11.10 m/s [KF]
[lio] t=1317401051.283 | feat 7567/83754 | map  24995 | icp ok  iter  8 corr  7550 rms 0.2626   66.83 ms | p=(  187.04  -210.36  15.58) v=11.08 m/s [KF]
[lio] t=1317401051.387 | feat 7586/83685 | map  24794 | icp ok  iter  9 corr  7567 rms 0.2625   62.86 ms | p=(  186.79  -209.23  15.53) v=11.12 m/s [KF]
[lio] t=1317401051.491 | feat 7424/83539 | map  24748 | icp ok  iter 10 corr  7418 rms 0.2546   78.74 ms | p=(  186.55  -208.13  15.49) v=11.02 m/s [KF]
[lio] t=1317401051.595 | feat 7339/83607 | map  24682 | icp ok  iter 10 corr  7330 rms 0.2880   75.30 ms | p=(  186.31  -207.02  15.45) v=10.99 m/s [KF]
[lio] t=1317401051.699 | feat 7205/83576 | map  24619 | icp ok  iter 12 corr  7199 rms 0.2542   89.15 ms | p=(  186.05  -205.87  15.39) v=11.23 m/s [KF]
[lio] t=1317401051.802 | feat 7200/83352 | map  24540 | icp ok  iter  9 corr  7194 rms 0.2697   74.44 ms | p=(  185.81  -204.77  15.34) v=11.01 m/s [KF]
[lio] t=1317401051.906 | feat 7278/82969 | map  24531 | icp ok  iter  9 corr  7269 rms 0.2890   69.52 ms | p=(  185.57  -203.67  15.30) v=10.97 m/s [KF]
[lio] t=1317401052.010 | feat 7203/82652 | map  24539 | icp ok  iter  9 corr  7201 rms 0.2498   64.42 ms | p=(  185.32  -202.54  15.24) v=11.06 m/s [KF]
[lio] t=1317401052.114 | feat 7136/81959 | map  24450 | icp ok  iter  8 corr  7133 rms 0.2489   62.75 ms | p=(  185.08  -201.43  15.19) v=11.06 m/s [KF]
[lio] t=1317401052.218 | feat 7079/81059 | map  24436 | icp ok  iter 14 corr  7075 rms 0.2506  102.40 ms | p=(  184.85  -200.34  15.13) v=10.89 m/s [KF]
[lio] t=1317401052.322 | feat 7040/80152 | map  24413 | icp ok  iter  8 corr  7029 rms 0.2447   58.27 ms | p=(  184.61  -199.23  15.08) v=10.94 m/s [KF]
[lio] t=1317401052.425 | feat 7046/78583 | map  24307 | icp ok  iter 12 corr  7042 rms 0.2308   87.19 ms | p=(  184.36  -198.10  15.04) v=11.08 m/s [KF]
[lio] t=1317401052.529 | feat 7043/74967 | map  24192 | icp ok  iter  9 corr  7037 rms 0.2398   70.88 ms | p=(  184.12  -197.00  14.99) v=10.94 m/s [KF]
[lio] t=1317401052.633 | feat 7044/71286 | map  24035 | icp ok  iter 13 corr  7038 rms 0.2419   95.77 ms | p=(  183.89  -195.93  14.94) v=10.76 m/s [KF]
[lio] t=1317401052.737 | feat 7041/67507 | map  23885 | icp ok  iter  7 corr  7032 rms 0.2394   46.47 ms | p=(  183.65  -194.83  14.89) v=10.80 m/s [KF]
[lio] t=1317401052.841 | feat 7129/66125 | map  23784 | icp ok  iter 13 corr  7126 rms 0.2505   93.29 ms | p=(  183.41  -193.72  14.85) v=10.95 m/s [KF]
[lio] t=1317401052.944 | feat 7230/71327 | map  23617 | icp ok  iter  6 corr  7214 rms 0.2507   52.10 ms | p=(  183.18  -192.62  14.79) v=10.88 m/s [KF]
[lio] t=1317401053.048 | feat 7342/74548 | map  23606 | icp ok  iter 10 corr  7335 rms 0.2824   80.36 ms | p=(  182.95  -191.55  14.75) v=10.70 m/s [KF]
[lio] t=1317401053.152 | feat 7373/78051 | map  23740 | icp ok  iter 11 corr  7359 rms 0.2765   86.61 ms | p=(  182.71  -190.46  14.71) v=10.78 m/s [KF]
[lio] t=1317401053.256 | feat 7523/79500 | map  23646 | icp ok  iter  6 corr  7513 rms 0.2840   45.87 ms | p=(  182.46  -189.36  14.66) v=10.83 m/s [KF]
[lio] t=1317401053.360 | feat 7478/79959 | map  23478 | icp ok  iter  5 corr  7467 rms 0.2663   46.48 ms | p=(  182.22  -188.27  14.59) v=10.81 m/s [KF]
[lio] t=1317401053.463 | feat 7485/80177 | map  23319 | icp ok  iter 10 corr  7455 rms 0.2806   78.87 ms | p=(  181.99  -187.21  14.54) v=10.64 m/s [KF]
[lio] t=1317401053.567 | feat 7656/80205 | map  23240 | icp ok  iter 11 corr  7624 rms 0.3607   79.46 ms | p=(  181.76  -186.13  14.49) v=10.63 m/s [KF]
[lio] t=1317401053.671 | feat 7892/80520 | map  23340 | icp ok  iter  8 corr  7857 rms 0.3399   63.81 ms | p=(  181.53  -185.05  14.44) v=10.68 m/s [KF]
