[INFO] [1789104081.553537444] [lidar_inertial_odometer]: lidar_inertial_odometer ready (point-to-plane ICP)
[INFO] [1789104081.553613840] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789104081.553622125] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789104081.553628363] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789104081.553635722] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789104087.081139235] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789104095.514447028] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401022.722 | feat 1449/5972 | map   7358 | icp ok  iter  5 corr  1145 rms 0.0532    7.70 ms | p=(  119.95  -340.10  14.61) v=9.61 m/s [KF]
[lio] t=1317401022.826 | feat 1514/6104 | map   7415 | icp ok  iter  4 corr  1246 rms 0.0427    6.09 ms | p=(  120.83  -340.58  14.65) v=9.59 m/s
[lio] t=1317401022.930 | feat 1560/6150 | map   7415 | icp ok  iter  4 corr  1172 rms 0.0476    6.34 ms | p=(  121.69  -341.07  14.69) v=9.55 m/s [KF]
[lio] t=1317401023.034 | feat 1581/6127 | map   7523 | icp ok  iter  4 corr  1355 rms 0.0440    7.27 ms | p=(  122.56  -341.55  14.73) v=9.48 m/s
[lio] t=1317401023.138 | feat 1628/6060 | map   7523 | icp ok  iter  5 corr  1299 rms 0.0805    9.60 ms | p=(  123.41  -342.03  14.76) v=9.45 m/s [KF]
[lio] t=1317401023.242 | feat 1551/5868 | map   7621 | icp ok  iter  5 corr  1293 rms 0.0427    8.15 ms | p=(  124.29  -342.51  14.78) v=9.52 m/s
[lio] t=1317401023.345 | feat 1542/5842 | map   7621 | icp ok  iter  4 corr  1233 rms 0.0505    6.62 ms | p=(  125.14  -342.98  14.82) v=9.40 m/s [KF]
[lio] t=1317401023.449 | feat 1527/5758 | map   7679 | icp ok  iter  5 corr  1240 rms 0.0586    8.48 ms | p=(  126.00  -343.44  14.86) v=9.36 m/s
[lio] t=1317401023.553 | feat 1556/5544 | map   7679 | icp ok  iter  3 corr  1271 rms 0.0439    5.27 ms | p=(  126.86  -343.89  14.89) v=9.28 m/s [KF]
[lio] t=1317401023.657 | feat 1564/5432 | map   7720 | icp ok  iter  4 corr  1290 rms 0.0426    6.50 ms | p=(  127.71  -344.35  14.91) v=9.26 m/s
[lio] t=1317401023.761 | feat 1644/5461 | map   7720 | icp ok  iter  6 corr  1319 rms 0.0687   10.22 ms | p=(  128.57  -344.81  14.96) v=9.30 m/s [KF]
[lio] t=1317401023.864 | feat 1544/5356 | map   7642 | icp ok  iter  5 corr  1257 rms 0.0455    8.02 ms | p=(  129.42  -345.28  14.96) v=9.29 m/s
[lio] t=1317401023.968 | feat 1462/5173 | map   7642 | icp ok  iter  4 corr  1212 rms 0.0536    6.36 ms | p=(  130.29  -345.74  15.00) v=9.37 m/s [KF]
[lio] t=1317401024.072 | feat 1544/5131 | map   7645 | icp ok  iter  4 corr  1273 rms 0.0421    6.67 ms | p=(  131.12  -346.20  15.04) v=9.22 m/s
[lio] t=1317401024.176 | feat 1399/5081 | map   7645 | icp ok  iter  4 corr  1163 rms 0.0488    6.62 ms | p=(  131.98  -346.66  15.08) v=9.29 m/s [KF]
[lio] t=1317401024.280 | feat 1454/5093 | map   7641 | icp ok  iter  4 corr  1211 rms 0.0541    7.03 ms | p=(  132.79  -347.10  15.10) v=9.00 m/s
[lio] t=1317401024.383 | feat 1441/5192 | map   7641 | icp ok  iter  4 corr  1187 rms 0.0470    6.73 ms | p=(  133.66  -347.57  15.12) v=9.27 m/s [KF]
[lio] t=1317401024.487 | feat 1278/5195 | map   7632 | icp ok  iter  5 corr  1106 rms 0.0510    7.21 ms | p=(  134.51  -348.03  15.15) v=9.24 m/s
[lio] t=1317401024.591 | feat 1288/5211 | map   7632 | icp ok  iter  5 corr  1053 rms 0.0530    7.40 ms | p=(  135.34  -348.48  15.16) v=9.14 m/s [KF]
[lio] t=1317401024.695 | feat 1293/5211 | map   7645 | icp ok  iter  4 corr  1093 rms 0.0471    5.99 ms | p=(  136.17  -348.92  15.19) v=9.04 m/s
[lio] t=1317401024.798 | feat 1288/5336 | map   7645 | icp ok  iter  3 corr  1039 rms 0.0565    4.70 ms | p=(  137.01  -349.36  15.22) v=9.05 m/s [KF]
[lio] t=1317401024.902 | feat 1344/5257 | map   7604 | icp ok  iter  4 corr  1119 rms 0.0570    6.55 ms | p=(  137.82  -349.80  15.24) v=8.91 m/s
[lio] t=1317401025.006 | feat 1329/5260 | map   7604 | icp ok  iter  5 corr  1104 rms 0.0565    7.33 ms | p=(  138.65  -350.25  15.24) v=8.99 m/s [KF]
[lio] t=1317401025.110 | feat 1222/5256 | map   7614 | icp ok  iter  5 corr  1000 rms 0.0712    7.09 ms | p=(  139.47  -350.69  15.28) v=8.96 m/s
[lio] t=1317401025.214 | feat 1387/5365 | map   7614 | icp ok  iter  3 corr  1087 rms 0.0714    5.13 ms | p=(  140.30  -351.13  15.30) v=8.92 m/s [KF]
[lio] t=1317401025.318 | feat 1237/5242 | map   7674 | icp ok  iter  3 corr  1003 rms 0.0574    3.99 ms | p=(  141.11  -351.57  15.32) v=8.80 m/s
[lio] t=1317401025.421 | feat 1272/5244 | map   7674 | icp ok  iter  5 corr   954 rms 0.0500    7.00 ms | p=(  141.90  -351.99  15.35) v=8.59 m/s [KF]
[lio] t=1317401025.525 | feat 1216/5403 | map   7694 | icp ok  iter  5 corr   912 rms 0.0521    6.15 ms | p=(  142.70  -352.43  15.38) v=8.56 m/s
[lio] t=1317401025.629 | feat 1221/5404 | map   7694 | icp ok  iter  4 corr   916 rms 0.0548    5.51 ms | p=(  143.47  -352.85  15.39) v=8.36 m/s [KF]
[lio] t=1317401025.733 | feat 1216/5376 | map   7714 | icp ok  iter  6 corr   961 rms 0.0607    8.39 ms | p=(  144.24  -353.27  15.41) v=8.29 m/s
[lio] t=1317401025.837 | feat 1237/5432 | map   7714 | icp ok  iter  5 corr   931 rms 0.0756    6.98 ms | p=(  144.97  -353.67  15.40) v=8.07 m/s [KF]
[lio] t=1317401025.941 | feat 1412/5483 | map   7745 | icp ok  iter  4 corr  1079 rms 0.0569    5.82 ms | p=(  145.71  -354.07  15.44) v=7.95 m/s
[lio] t=1317401026.045 | feat 1402/5379 | map   7745 | icp ok  iter  4 corr  1037 rms 0.0571    5.62 ms | p=(  146.43  -354.47  15.47) v=7.85 m/s [KF]
[lio] t=1317401026.148 | feat 1389/5302 | map   7755 | icp ok  iter  4 corr  1058 rms 0.0796    5.91 ms | p=(  147.14  -354.86  15.49) v=7.73 m/s
[lio] t=1317401026.252 | feat 1382/5219 | map   7755 | icp ok  iter  6 corr  1047 rms 0.0595    8.75 ms | p=(  147.87  -355.28  15.51) v=7.86 m/s [KF]
[lio] t=1317401026.356 | feat 1437/5139 | map   7687 | icp ok  iter  6 corr  1107 rms 0.0909    9.11 ms | p=(  148.57  -355.67  15.52) v=7.70 m/s
[lio] t=1317401026.460 | feat 1466/5165 | map   7687 | icp ok  iter  5 corr  1113 rms 0.0989    7.77 ms | p=(  149.25  -356.09  15.54) v=7.60 m/s [KF]
[lio] t=1317401026.564 | feat 1373/5068 | map   7569 | icp ok  iter  4 corr  1091 rms 0.0551    6.17 ms | p=(  149.90  -356.49  15.56) v=7.38 m/s
[lio] t=1317401026.668 | feat 1422/5198 | map   7569 | icp ok  iter  3 corr  1100 rms 0.0820    4.76 ms | p=(  150.56  -356.89  15.59) v=7.37 m/s [KF]
[lio] t=1317401026.772 | feat 1299/5105 | map   7475 | icp ok  iter  3 corr   985 rms 0.0580    4.58 ms | p=(  151.21  -357.30  15.60) v=7.28 m/s
[lio] t=1317401026.876 | feat 1324/5060 | map   7475 | icp ok  iter  4 corr   986 rms 0.0650    6.16 ms | p=(  151.83  -357.71  15.64) v=7.08 m/s [KF]
[lio] t=1317401026.980 | feat 1313/5117 | map   7390 | icp ok  iter  5 corr   967 rms 0.0480    7.10 ms | p=(  152.48  -358.15  15.67) v=7.27 m/s
[lio] t=1317401027.084 | feat 1318/5171 | map   7390 | icp ok  iter 12 corr   948 rms 0.0556   18.88 ms | p=(  153.01  -358.52  15.69) v=6.55 m/s [KF]
[lio] t=1317401027.188 | feat 1239/5176 | map   7413 | icp ok  iter  4 corr   896 rms 0.0421    5.81 ms | p=(  153.64  -358.97  15.71) v=7.05 m/s
[lio] t=1317401027.292 | feat 1285/5122 | map   7413 | icp ok  iter  5 corr   906 rms 0.0587    6.78 ms | p=(  154.19  -359.37  15.73) v=6.66 m/s [KF]
[lio] t=1317401027.396 | feat 1214/5055 | map   7446 | icp ok  iter  4 corr   905 rms 0.0630    4.59 ms | p=(  154.81  -359.83  15.74) v=7.00 m/s
[lio] t=1317401027.500 | feat 1292/5060 | map   7446 | icp ok  iter  8 corr   894 rms 0.0647   10.99 ms | p=(  155.32  -360.22  15.77) v=6.43 m/s [KF]
[lio] t=1317401027.604 | feat 1258/5095 | map   7501 | icp ok  iter  4 corr   839 rms 0.0712    5.08 ms | p=(  155.83  -360.62  15.79) v=6.17 m/s
[lio] t=1317401027.708 | feat 1288/5089 | map   7501 | icp ok  iter  5 corr   858 rms 0.0533    6.11 ms | p=(  156.39  -361.06  15.82) v=6.46 m/s [KF]
[lio] t=1317401027.812 | feat 1337/5180 | map   7589 | icp ok  iter  4 corr   955 rms 0.0744    5.90 ms | p=(  156.88  -361.43  15.82) v=6.02 m/s
[lio] t=1317401027.916 | feat 1256/5085 | map   7589 | icp ok  iter  4 corr   875 rms 0.0852    5.61 ms | p=(  157.41  -361.85  15.85) v=6.18 m/s [KF]
[lio] t=1317401028.019 | feat 1301/5158 | map   7722 | icp ok  iter  7 corr   955 rms 0.0699    9.84 ms | p=(  157.83  -362.23  15.85) v=5.59 m/s
[lio] t=1317401028.123 | feat 1408/5278 | map   7722 | icp ok  iter  5 corr   983 rms 0.0760    7.36 ms | p=(  158.33  -362.61  15.87) v=5.72 m/s [KF]
[lio] t=1317401028.227 | feat 1379/5309 | map   7927 | icp ok  iter  4 corr   974 rms 0.0600    6.86 ms | p=(  158.76  -362.97  15.89) v=5.35 m/s
[lio] t=1317401028.331 | feat 1431/5392 | map   7927 | icp ok  iter  4 corr   979 rms 0.0743    6.72 ms | p=(  159.21  -363.31  15.89) v=5.26 m/s [KF]
[lio] t=1317401028.434 | feat 1477/5572 | map   8130 | icp ok  iter  3 corr  1010 rms 0.0624    4.54 ms | p=(  159.60  -363.65  15.90) v=4.95 m/s
[lio] t=1317401028.538 | feat 1573/5734 | map   8130 | icp ok  iter  4 corr  1046 rms 0.0665    6.08 ms | p=(  159.99  -363.97  15.90) v=4.76 m/s [KF]
[lio] t=1317401028.642 | feat 1658/5982 | map   8402 | icp ok  iter 12 corr  1132 rms 0.0731   20.59 ms | p=(  160.40  -364.29  15.92) v=4.80 m/s
[lio] t=1317401028.746 | feat 1777/6170 | map   8402 | icp ok  iter  6 corr  1230 rms 0.0831   11.80 ms | p=(  160.73  -364.56  15.92) v=4.26 m/s
[lio] t=1317401028.850 | feat 1807/6371 | map   8402 | icp ok  iter  5 corr  1212 rms 0.0994    9.18 ms | p=(  161.11  -364.85  15.93) v=4.30 m/s [KF]
[lio] t=1317401028.953 | feat 1898/6715 | map   8799 | icp ok  iter  4 corr  1358 rms 0.0714    8.41 ms | p=(  161.49  -365.18  15.95) v=4.51 m/s
[lio] t=1317401029.057 | feat 1926/7028 | map   8799 | icp ok  iter  5 corr  1365 rms 0.0686   11.26 ms | p=(  161.82  -365.40  15.95) v=3.97 m/s
[lio] t=1317401029.161 | feat 2058/7348 | map   8799 | icp ok  iter  7 corr  1428 rms 0.0817   15.25 ms | p=(  162.15  -365.64  15.95) v=3.78 m/s [KF]
[lio] t=1317401029.265 | feat 2141/7607 | map   9236 | icp ok  iter 12 corr  1648 rms 0.0500   29.62 ms | p=(  162.43  -365.88  15.95) v=3.48 m/s
[lio] t=1317401029.368 | feat 2286/7941 | map   9236 | icp ok  iter  5 corr  1577 rms 0.0695   11.98 ms | p=(  162.78  -366.15  15.97) v=3.76 m/s
[lio] t=1317401029.472 | feat 2395/8155 | map   9236 | icp ok  iter 12 corr  1637 rms 0.0772   31.63 ms | p=(  163.04  -366.40  15.98) v=3.43 m/s [KF]
[lio] t=1317401029.576 | feat 2346/8431 | map  10068 | icp ok  iter 12 corr  1796 rms 0.0593   30.99 ms | p=(  163.25  -366.52  15.99) v=2.52 m/s
[lio] t=1317401029.680 | feat 2508/8550 | map  10068 | icp ok  iter 12 corr  1904 rms 0.0562   30.91 ms | p=(  163.55  -366.72  16.01) v=2.92 m/s
[lio] t=1317401029.784 | feat 2579/8785 | map  10068 | icp ok  iter 12 corr  1866 rms 0.0603   34.84 ms | p=(  163.72  -366.85  16.01) v=2.22 m/s
[lio] t=1317401029.887 | feat 2662/9056 | map  10068 | icp ok  iter 12 corr  1907 rms 0.0604   35.66 ms | p=(  163.94  -367.02  16.02) v=2.33 m/s [KF]
[lio] t=1317401029.991 | feat 2657/9090 | map  10937 | icp ok  iter 12 corr  2199 rms 0.0647   35.82 ms | p=(  164.08  -367.13  16.02) v=1.82 m/s
[lio] t=1317401030.095 | feat 2668/9154 | map  10937 | icp ok  iter  8 corr  2104 rms 0.0624   26.69 ms | p=(  164.27  -367.23  16.03) v=1.85 m/s
[lio] t=1317401030.198 | feat 2812/9440 | map  10937 | icp ok  iter 12 corr  2122 rms 0.0591   37.97 ms | p=(  164.42  -367.34  16.03) v=1.65 m/s
[lio] t=1317401030.302 | feat 3065/9649 | map  10937 | icp ok  iter  5 corr  2315 rms 0.0598   16.25 ms | p=(  164.54  -367.44  16.03) v=1.44 m/s
[lio] t=1317401030.406 | feat 3018/9866 | map  10937 | icp ok  iter  5 corr  2251 rms 0.0597   16.06 ms | p=(  164.68  -367.52  16.03) v=1.40 m/s
[lio] t=1317401030.510 | feat 3191/9994 | map  10937 | icp ok  iter  7 corr  2368 rms 0.0549   24.95 ms | p=(  164.79  -367.58  16.04) v=1.23 m/s [KF]
[lio] t=1317401030.613 | feat 3292/10230 | map  11964 | icp ok  iter  4 corr  2782 rms 0.0508   14.97 ms | p=(  164.91  -367.67  16.04) v=1.33 m/s
[lio] t=1317401030.717 | feat 3329/10299 | map  11964 | icp ok  iter  7 corr  2741 rms 0.0516   25.42 ms | p=(  165.03  -367.73  16.04) v=1.23 m/s
[lio] t=1317401030.821 | feat 3403/10435 | map  11964 | icp ok  iter 12 corr  2753 rms 0.0560   50.53 ms | p=(  165.16  -367.80  16.05) v=1.33 m/s
[lio] t=1317401030.925 | feat 3472/10608 | map  11964 | icp ok  iter  8 corr  2695 rms 0.0629   32.53 ms | p=(  165.30  -367.86  16.06) v=1.38 m/s
[lio] t=1317401031.029 | feat 3568/10900 | map  11964 | icp ok  iter  4 corr  2668 rms 0.0644   17.14 ms | p=(  165.39  -367.91  16.06) v=1.10 m/s
[lio] t=1317401031.132 | feat 3811/11085 | map  11964 | icp ok  iter 12 corr  2870 rms 0.0705   55.08 ms | p=(  165.56  -367.97  16.07) v=1.45 m/s
[lio] t=1317401031.236 | feat 3886/11209 | map  11964 | icp ok  iter 12 corr  2886 rms 0.0744   57.44 ms | p=(  165.68  -368.03  16.07) v=1.30 m/s
[lio] t=1317401031.340 | feat 3878/11418 | map  11964 | icp ok  iter  4 corr  2798 rms 0.0698   16.04 ms | p=(  165.79  -368.06  16.08) v=1.19 m/s [KF]
[lio] t=1317401031.444 | feat 3839/11358 | map  13270 | icp ok  iter  5 corr  3193 rms 0.0635   21.00 ms | p=(  165.88  -368.12  16.08) v=1.11 m/s
[lio] t=1317401031.547 | feat 3669/11543 | map  13270 | icp ok  iter  5 corr  3006 rms 0.0619   22.66 ms | p=(  166.06  -368.17  16.09) v=1.57 m/s
[lio] t=1317401031.651 | feat 3632/11726 | map  13270 | icp ok  iter  5 corr  2885 rms 0.0636   21.16 ms | p=(  166.22  -368.21  16.09) v=1.64 m/s
[lio] t=1317401031.755 | feat 3610/11744 | map  13270 | icp ok  iter 12 corr  2864 rms 0.0597   53.46 ms | p=(  166.33  -368.28  16.09) v=1.43 m/s
[lio] t=1317401031.859 | feat 3742/11755 | map  13270 | icp ok  iter  5 corr  2854 rms 0.0609   22.16 ms | p=(  166.57  -368.31  16.10) v=2.02 m/s
[lio] t=1317401031.962 | feat 3926/11895 | map  13270 | icp ok  iter  5 corr  3138 rms 0.0597   22.74 ms | p=(  166.73  -368.35  16.11) v=1.83 m/s
[lio] t=1317401032.066 | feat 4064/11955 | map  13270 | icp ok  iter 12 corr  3177 rms 0.0675   57.29 ms | p=(  166.92  -368.41  16.13) v=1.96 m/s [KF]
[lio] t=1317401032.170 | feat 3907/11973 | map  14497 | icp ok  iter  5 corr  3269 rms 0.0546   21.62 ms | p=(  167.15  -368.44  16.14) v=2.20 m/s
[lio] t=1317401032.273 | feat 4042/12056 | map  14497 | icp ok  iter  4 corr  3349 rms 0.0544   18.48 ms | p=(  167.38  -368.47  16.13) v=2.30 m/s
[lio] t=1317401032.377 | feat 3968/12114 | map  14497 | icp ok  iter  5 corr  3282 rms 0.0506   21.02 ms | p=(  167.65  -368.52  16.14) v=2.59 m/s
[lio] t=1317401032.481 | feat 3899/12175 | map  14497 | icp ok  iter  4 corr  3185 rms 0.0570   19.41 ms | p=(  167.90  -368.53  16.15) v=2.52 m/s
[lio] t=1317401032.584 | feat 3974/12221 | map  14497 | icp ok  iter 12 corr  3243 rms 0.0547   55.60 ms | p=(  168.21  -368.53  16.16) v=2.92 m/s [KF]
[lio] t=1317401032.688 | feat 4059/12206 | map  15359 | icp ok  iter  5 corr  3420 rms 0.0548   23.99 ms | p=(  168.50  -368.54  16.15) v=2.92 m/s
[lio] t=1317401032.792 | feat 3995/12409 | map  15359 | icp ok  iter 12 corr  3336 rms 0.0534   55.09 ms | p=(  168.81  -368.51  16.17) v=3.07 m/s
[lio] t=1317401032.895 | feat 4089/12581 | map  15359 | icp ok  iter  4 corr  3363 rms 0.0522   19.53 ms | p=(  169.15  -368.45  16.17) v=3.32 m/s
[lio] t=1317401032.999 | feat 4195/12695 | map  15359 | icp ok  iter  5 corr  3364 rms 0.0597   24.01 ms | p=(  169.46  -368.43  16.17) v=3.25 m/s [KF]
[lio] t=1317401033.103 | feat 4364/12722 | map  16137 | icp ok  iter  4 corr  3611 rms 0.0536   21.26 ms | p=(  169.83  -368.36  16.18) v=3.57 m/s
[lio] t=1317401033.206 | feat 4292/12791 | map  16137 | icp ok  iter  4 corr  3553 rms 0.0508   19.62 ms | p=(  170.19  -368.27  16.18) v=3.62 m/s
[lio] t=1317401033.310 | feat 4336/12936 | map  16137 | icp ok  iter  5 corr  3559 rms 0.0555   25.07 ms | p=(  170.56  -368.19  16.19) v=3.74 m/s [KF]
[lio] t=1317401033.414 | feat 4423/12923 | map  16910 | icp ok  iter  4 corr  3696 rms 0.0465   21.26 ms | p=(  170.94  -368.04  16.20) v=3.97 m/s
[lio] t=1317401033.517 | feat 4429/12917 | map  16910 | icp ok  iter  5 corr  3618 rms 0.0550   26.55 ms | p=(  171.32  -367.90  16.21) v=4.02 m/s
[lio] t=1317401033.621 | feat 4551/12896 | map  16910 | icp ok  iter  5 corr  3671 rms 0.0610   25.03 ms | p=(  171.73  -367.71  16.22) v=4.31 m/s [KF]
[lio] t=1317401033.725 | feat 4545/12929 | map  17804 | icp ok  iter 12 corr  3823 rms 0.0537   65.17 ms | p=(  172.11  -367.52  16.21) v=4.32 m/s
[lio] t=1317401033.829 | feat 4653/12964 | map  17804 | icp ok  iter  5 corr  3892 rms 0.0559   27.05 ms | p=(  172.52  -367.27  16.23) v=4.64 m/s
[lio] t=1317401033.933 | feat 4723/12819 | map  17804 | icp ok  iter  4 corr  3868 rms 0.0714   22.77 ms | p=(  172.90  -367.01  16.24) v=4.67 m/s [KF]
[lio] t=1317401034.037 | feat 4591/12758 | map  18793 | icp ok  iter  6 corr  3895 rms 0.0608   33.65 ms | p=(  173.35  -366.70  16.24) v=5.16 m/s
[lio] t=1317401034.140 | feat 4559/12773 | map  18793 | icp ok  iter 12 corr  3731 rms 0.0803   70.19 ms | p=(  173.73  -366.34  16.25) v=5.21 m/s [KF]
[lio] t=1317401034.244 | feat 4655/12696 | map  19682 | icp ok  iter  4 corr  3805 rms 0.0580   24.73 ms | p=(  174.12  -366.01  16.25) v=5.15 m/s
[lio] t=1317401034.349 | feat 4691/12693 | map  19682 | icp ok  iter  4 corr  3848 rms 0.0642   24.82 ms | p=(  174.57  -365.63  16.25) v=5.65 m/s [KF]
[lio] t=1317401034.453 | feat 4374/12485 | map  20566 | icp ok  iter 12 corr  3569 rms 0.0646   70.16 ms | p=(  174.99  -365.20  16.25) v=5.88 m/s
[lio] t=1317401034.557 | feat 4411/12323 | map  20566 | icp ok  iter  6 corr  3652 rms 0.0622   35.14 ms | p=(  175.37  -364.74  16.26) v=5.91 m/s [KF]
[lio] t=1317401034.661 | feat 4345/12245 | map  21264 | icp ok  iter  7 corr  3520 rms 0.0698   38.29 ms | p=(  175.82  -364.27  16.26) v=6.23 m/s
[lio] t=1317401034.765 | feat 4286/11975 | map  21264 | icp ok  iter  8 corr  3482 rms 0.0676   41.70 ms | p=(  176.25  -363.76  16.28) v=6.47 m/s [KF]
[lio] t=1317401034.869 | feat 4069/11857 | map  21833 | icp ok  iter 12 corr  3403 rms 0.0509   62.90 ms | p=(  176.74  -363.22  16.28) v=6.93 m/s
[lio] t=1317401034.974 | feat 4153/11783 | map  21833 | icp ok  iter  4 corr  3431 rms 0.0535   20.64 ms | p=(  177.24  -362.65  16.29) v=7.28 m/s [KF]
[lio] t=1317401035.078 | feat 4139/11513 | map  22166 | icp ok  iter  6 corr  3436 rms 0.0530   29.66 ms | p=(  177.67  -362.12  16.31) v=6.99 m/s
[lio] t=1317401035.182 | feat 4113/11386 | map  22166 | icp ok  iter 12 corr  3346 rms 0.0583   62.22 ms | p=(  178.21  -361.48  16.33) v=7.72 m/s [KF]
[lio] t=1317401035.286 | feat 4297/11221 | map  22560 | icp ok  iter 12 corr  3566 rms 0.0580   63.05 ms | p=(  178.68  -360.89  16.34) v=7.56 m/s
[lio] t=1317401035.390 | feat 4134/11017 | map  22560 | icp ok  iter  5 corr  3401 rms 0.0636   26.43 ms | p=(  179.18  -360.27  16.35) v=7.72 m/s [KF]
[lio] t=1317401035.495 | feat 4213/10906 | map  22934 | icp ok  iter  5 corr  3513 rms 0.0523   28.08 ms | p=(  179.70  -359.60  16.37) v=8.07 m/s
[lio] t=1317401035.599 | feat 3935/10725 | map  22934 | icp ok  iter  6 corr  3249 rms 0.0577   27.70 ms | p=(  180.21  -358.95  16.39) v=8.15 m/s [KF]
[lio] t=1317401035.703 | feat 3971/10674 | map  23142 | icp ok  iter  4 corr  3287 rms 0.0495   19.99 ms | p=(  180.76  -358.22  16.40) v=8.64 m/s
[lio] t=1317401035.807 | feat 3864/10408 | map  23142 | icp ok  iter  5 corr  3139 rms 0.0595   24.73 ms | p=(  181.31  -357.50  16.41) v=8.82 m/s [KF]
[lio] t=1317401035.911 | feat 3605/10418 | map  23376 | icp ok  iter  6 corr  2964 rms 0.0561   27.27 ms | p=(  181.85  -356.81  16.43) v=8.63 m/s
[lio] t=1317401036.015 | feat 3334/10371 | map  23376 | icp ok  iter  4 corr  2747 rms 0.0679   16.79 ms | p=(  182.39  -356.08  16.44) v=8.84 m/s [KF]
[lio] t=1317401036.119 | feat 3464/10459 | map  23525 | icp ok  iter  4 corr  2875 rms 0.0521   17.89 ms | p=(  182.96  -355.33  16.46) v=9.07 m/s
[lio] t=1317401036.223 | feat 3502/10585 | map  23525 | icp ok  iter  5 corr  2861 rms 0.0570   18.48 ms | p=(  183.55  -354.54  16.47) v=9.40 m/s [KF]
[lio] t=1317401036.327 | feat 3470/10549 | map  23690 | icp ok  iter  4 corr  2801 rms 0.0507   15.32 ms | p=(  184.12  -353.77  16.49) v=9.34 m/s
[lio] t=1317401036.431 | feat 3502/10390 | map  23690 | icp ok  iter  4 corr  2859 rms 0.0613   16.06 ms | p=(  184.71  -352.99  16.50) v=9.41 m/s [KF]
[lio] t=1317401036.535 | feat 3389/10436 | map  23855 | icp ok  iter  2 corr  2741 rms 0.0579    8.07 ms | p=(  185.28  -352.22  16.52) v=9.33 m/s
[lio] t=1317401036.639 | feat 3479/10578 | map  23855 | icp ok  iter  6 corr  2771 rms 0.0597   25.94 ms | p=(  185.88  -351.41  16.54) v=9.66 m/s [KF]
[lio] t=1317401036.743 | feat 3331/10319 | map  23962 | icp ok  iter  4 corr  2752 rms 0.0466   14.73 ms | p=(  186.48  -350.60  16.56) v=9.67 m/s
[lio] t=1317401036.847 | feat 3367/10479 | map  23962 | icp ok  iter  5 corr  2741 rms 0.0520   18.03 ms | p=(  187.07  -349.80  16.57) v=9.67 m/s [KF]
[lio] t=1317401036.951 | feat 3289/10522 | map  23961 | icp ok  iter 12 corr  2764 rms 0.0537   48.57 ms | p=(  187.68  -348.98  16.59) v=9.78 m/s [KF]
[lio] t=1317401037.055 | feat 3292/10392 | map  23952 | icp ok  iter  5 corr  2691 rms 0.0493   18.20 ms | p=(  188.29  -348.15  16.61) v=9.85 m/s [KF]
[lio] t=1317401037.159 | feat 2901/9981 | map  23993 | icp ok  iter  5 corr  2454 rms 0.0489   17.60 ms | p=(  188.88  -347.34  16.62) v=9.72 m/s [KF]
[lio] t=1317401037.263 | feat 2794/9789 | map  23830 | icp ok  iter  3 corr  2382 rms 0.0540   10.23 ms | p=(  189.48  -346.51  16.64) v=9.77 m/s [KF]
[lio] t=1317401037.367 | feat 2693/9554 | map  23563 | icp ok  iter  4 corr  2292 rms 0.0528   13.68 ms | p=(  190.07  -345.70  16.65) v=9.66 m/s
[lio] t=1317401037.471 | feat 2928/9855 | map  23563 | icp ok  iter  5 corr  2389 rms 0.0552   17.41 ms | p=(  190.67  -344.89  16.66) v=9.70 m/s [KF]
[lio] t=1317401037.575 | feat 3078/10239 | map  23220 | icp ok  iter  6 corr  2568 rms 0.0473   21.04 ms | p=(  191.26  -344.07  16.67) v=9.65 m/s [KF]
[lio] t=1317401037.679 | feat 3163/10460 | map  23042 | icp ok  iter  5 corr  2650 rms 0.0482   18.37 ms | p=(  191.87  -343.26  16.69) v=9.71 m/s [KF]
[lio] t=1317401037.783 | feat 3228/10711 | map  22843 | icp ok  iter 12 corr  2686 rms 0.0477   46.75 ms | p=(  192.46  -342.44  16.70) v=9.70 m/s [KF]
[lio] t=1317401037.887 | feat 3150/10962 | map  22522 | icp ok  iter  4 corr  2608 rms 0.0523   15.48 ms | p=(  193.06  -341.64  16.70) v=9.60 m/s
[lio] t=1317401037.991 | feat 3081/10811 | map  22522 | icp ok  iter  7 corr  2542 rms 0.0503   24.82 ms | p=(  193.63  -340.85  16.72) v=9.48 m/s [KF]
[lio] t=1317401038.095 | feat 3124/10731 | map  22116 | icp ok  iter  4 corr  2519 rms 0.0594   13.98 ms | p=(  194.22  -340.05  16.72) v=9.52 m/s
[lio] t=1317401038.199 | feat 2569/9675 | map  22116 | icp ok  iter  7 corr  2066 rms 0.0519   20.18 ms | p=(  194.82  -339.23  16.73) v=9.66 m/s [KF]
[lio] t=1317401038.303 | feat 2380/9193 | map  21540 | icp ok  iter  5 corr  1970 rms 0.0535   13.42 ms | p=(  195.41  -338.43  16.74) v=9.55 m/s
