[INFO] [1789098663.004232884] [lidar_inertial_odometer]: lidar_inertial_odometer ready (fused point-to-point + point-to-plane ICP)
[INFO] [1789098663.004316795] [lidar_inertial_odometer]:   topics : lidar='/points_raw' imu='/imu_raw'
[INFO] [1789098663.004325119] [lidar_inertial_odometer]:   frames : odom -> imu_link -> velodyne
[INFO] [1789098663.004331253] [lidar_inertial_odometer]:   ring   : selection=all band=[31,63] -> 33/64 ch (dropped 0 above + 31 below)
[INFO] [1789098663.004338427] [lidar_inertial_odometer]:   normal : neighborhood_pca
[INFO] [1789098663.004343877] [lidar_inertial_odometer]:   icp    : alpha (point) 0, beta (plane) 1, huber 0.2 m
[INFO] [1789098668.525020541] [lidar_inertial_odometer]: static TF imu_link -> velodyne : t=[0.8105 -0.3071 0.8027]
[INFO] [1789098676.951969996] [lidar_inertial_odometer]: odometer initialized (t=1317400964.327)
[lio] initialized at t=1317400964.326695 | |a|=9.843 m/s^2
[lio] t=1317401080.682 | feat 5754/16317 | map  20364 | icp ok  iter  4 corr  4458 rms 0.0467   33.01 ms | p=(  277.61   -68.36  12.86) v=1.33 m/s
[lio] t=1317401080.786 | feat 6090/16200 | map  20364 | icp ok  iter  3 corr  4663 rms 0.0523   25.17 ms | p=(  277.77   -68.32  12.86) v=1.52 m/s
[lio] t=1317401080.890 | feat 5887/16129 | map  20364 | icp ok  iter  4 corr  4479 rms 0.0496   32.48 ms | p=(  277.93   -68.29  12.86) v=1.59 m/s
[lio] t=1317401080.994 | feat 5919/16100 | map  20364 | icp ok  iter  4 corr  4489 rms 0.0593   35.23 ms | p=(  278.09   -68.25  12.86) v=1.69 m/s [KF]
[lio] t=1317401081.097 | feat 5737/16171 | map  20834 | icp ok  iter  3 corr  4356 rms 0.0457   25.25 ms | p=(  278.27   -68.19  12.86) v=1.93 m/s
[lio] t=1317401081.201 | feat 5644/16014 | map  20834 | icp ok  iter  4 corr  4279 rms 0.0587   32.18 ms | p=(  278.48   -68.14  12.86) v=2.09 m/s
[lio] t=1317401081.305 | feat 5688/16201 | map  20834 | icp ok  iter  4 corr  4279 rms 0.0793   32.16 ms | p=(  278.68   -68.05  12.86) v=2.20 m/s
[lio] t=1317401081.408 | feat 5679/16041 | map  20834 | icp ok  iter  4 corr  4195 rms 0.0840   33.25 ms | p=(  278.92   -67.99  12.87) v=2.39 m/s
[lio] t=1317401081.512 | feat 5686/16014 | map  20834 | icp ok  iter  5 corr  4225 rms 0.0623   40.68 ms | p=(  279.15   -67.90  12.87) v=2.52 m/s [KF]
[lio] t=1317401081.616 | feat 5571/16153 | map  21208 | icp ok  iter  5 corr  4149 rms 0.0485   39.69 ms | p=(  279.42   -67.79  12.87) v=2.80 m/s
[lio] t=1317401081.719 | feat 5835/16270 | map  21208 | icp ok  iter  4 corr  4334 rms 0.0702   35.18 ms | p=(  279.64   -67.72  12.88) v=2.51 m/s
[lio] t=1317401081.823 | feat 5706/16307 | map  21208 | icp ok  iter  6 corr  4183 rms 0.0655   50.87 ms | p=(  279.90   -67.56  12.88) v=2.88 m/s
[lio] t=1317401081.927 | feat 5781/16407 | map  21208 | icp ok  iter  5 corr  4261 rms 0.0702   41.99 ms | p=(  280.12   -67.48  12.89) v=2.62 m/s [KF]
[lio] t=1317401082.030 | feat 5726/16183 | map  21699 | icp ok  iter  5 corr  4260 rms 0.0462   40.57 ms | p=(  280.40   -67.31  12.88) v=3.03 m/s
[lio] t=1317401082.134 | feat 5568/16199 | map  21699 | icp ok  iter  4 corr  4031 rms 0.0408   34.44 ms | p=(  280.67   -67.12  12.89) v=3.15 m/s
[lio] t=1317401082.238 | feat 5753/16204 | map  21699 | icp ok  iter  4 corr  4166 rms 0.0659   32.37 ms | p=(  280.91   -66.92  12.89) v=3.20 m/s
[lio] t=1317401082.341 | feat 5785/16131 | map  21699 | icp ok  iter  4 corr  4196 rms 0.0604   34.38 ms | p=(  281.17   -66.70  12.89) v=3.30 m/s [KF]
[lio] t=1317401082.445 | feat 5722/16105 | map  22018 | icp ok  iter 12 corr  4203 rms 0.0571   95.05 ms | p=(  281.42   -66.46  12.89) v=3.43 m/s
[lio] t=1317401082.549 | feat 5687/16016 | map  22018 | icp ok  iter  4 corr  4200 rms 0.0642   33.79 ms | p=(  281.69   -66.20  12.87) v=3.64 m/s
[lio] t=1317401082.653 | feat 5634/15892 | map  22018 | icp ok  iter  3 corr  4073 rms 0.0593   27.02 ms | p=(  281.91   -65.93  12.86) v=3.58 m/s [KF]
[lio] t=1317401082.757 | feat 5742/15787 | map  22299 | icp ok  iter  3 corr  4238 rms 0.0581   25.58 ms | p=(  282.17   -65.61  12.84) v=3.96 m/s
[lio] t=1317401082.860 | feat 5915/15812 | map  22299 | icp ok  iter  5 corr  4378 rms 0.0463   39.30 ms | p=(  282.38   -65.31  12.82) v=3.84 m/s
[lio] t=1317401082.964 | feat 5844/15671 | map  22299 | icp ok  iter  5 corr  4350 rms 0.0431   38.93 ms | p=(  282.62   -64.93  12.80) v=4.23 m/s [KF]
[lio] t=1317401083.068 | feat 5744/15512 | map  22518 | icp ok  iter  4 corr  4273 rms 0.0488   31.49 ms | p=(  282.83   -64.56  12.78) v=4.31 m/s
[lio] t=1317401083.172 | feat 5713/15384 | map  22518 | icp ok  iter  3 corr  4267 rms 0.0623   23.72 ms | p=(  283.01   -64.15  12.77) v=4.42 m/s
[lio] t=1317401083.276 | feat 5613/15307 | map  22518 | icp ok  iter  5 corr  4128 rms 0.0515   39.99 ms | p=(  283.21   -63.70  12.75) v=4.73 m/s [KF]
[lio] t=1317401083.379 | feat 5808/15325 | map  22664 | icp ok  iter  3 corr  4309 rms 0.0385   25.24 ms | p=(  283.38   -63.24  12.72) v=4.83 m/s
[lio] t=1317401083.483 | feat 5804/15313 | map  22664 | icp ok  iter  3 corr  4287 rms 0.0648   26.02 ms | p=(  283.51   -62.80  12.69) v=4.76 m/s
[lio] t=1317401083.587 | feat 5585/15169 | map  22664 | icp ok  iter  3 corr  4075 rms 0.0403   25.50 ms | p=(  283.63   -62.26  12.67) v=5.23 m/s [KF]
[lio] t=1317401083.691 | feat 5756/15364 | map  22714 | icp ok  iter  3 corr  4231 rms 0.0413   24.79 ms | p=(  283.71   -61.75  12.66) v=5.22 m/s
[lio] t=1317401083.795 | feat 5798/15345 | map  22714 | icp ok  iter  4 corr  4310 rms 0.0407   36.11 ms | p=(  283.78   -61.22  12.61) v=5.35 m/s [KF]
[lio] t=1317401083.899 | feat 5788/15256 | map  22790 | icp ok  iter  4 corr  4203 rms 0.0415   33.69 ms | p=(  283.78   -60.65  12.57) v=5.61 m/s
[lio] t=1317401084.003 | feat 5704/15088 | map  22790 | icp ok  iter  3 corr  4146 rms 0.0451   25.60 ms | p=(  283.81   -60.07  12.56) v=5.71 m/s [KF]
[lio] t=1317401084.107 | feat 5634/15030 | map  22728 | icp ok  iter  5 corr  4115 rms 0.0366   41.11 ms | p=(  283.77   -59.46  12.54) v=5.98 m/s
[lio] t=1317401084.211 | feat 5726/15047 | map  22728 | icp ok  iter  6 corr  4103 rms 0.0511   51.22 ms | p=(  283.72   -58.84  12.52) v=6.19 m/s [KF]
[lio] t=1317401084.315 | feat 5802/15140 | map  22784 | icp ok  iter  6 corr  4152 rms 0.0496   49.78 ms | p=(  283.62   -58.20  12.48) v=6.34 m/s
[lio] t=1317401084.419 | feat 5776/15080 | map  22784 | icp ok  iter  6 corr  4276 rms 0.0393   51.78 ms | p=(  283.45   -57.57  12.43) v=6.53 m/s [KF]
[lio] t=1317401084.524 | feat 5710/15184 | map  22687 | icp ok  iter  4 corr  4272 rms 0.0411   34.80 ms | p=(  283.36   -56.88  12.39) v=6.79 m/s
[lio] t=1317401084.628 | feat 5586/15119 | map  22687 | icp ok  iter  5 corr  4084 rms 0.0467   41.86 ms | p=(  283.21   -56.19  12.35) v=6.96 m/s [KF]
[lio] t=1317401084.733 | feat 5631/15275 | map  22672 | icp ok  iter  4 corr  4191 rms 0.0507   34.37 ms | p=(  283.04   -55.48  12.32) v=7.12 m/s
[lio] t=1317401084.837 | feat 5738/15445 | map  22672 | icp ok  iter  5 corr  4221 rms 0.0548   40.12 ms | p=(  282.86   -54.70  12.28) v=7.63 m/s [KF]
[lio] t=1317401084.942 | feat 5569/15201 | map  22570 | icp ok  iter  4 corr  4106 rms 0.0518   33.33 ms | p=(  282.68   -54.00  12.21) v=7.40 m/s
[lio] t=1317401085.046 | feat 5138/14327 | map  22570 | icp ok  iter  5 corr  3843 rms 0.0445   36.18 ms | p=(  282.48   -53.14  12.20) v=8.19 m/s [KF]
[lio] t=1317401085.150 | feat 4802/13921 | map  22604 | icp ok  iter  4 corr  3613 rms 0.0407   27.32 ms | p=(  282.33   -52.35  12.16) v=8.08 m/s
[lio] t=1317401085.255 | feat 4952/13919 | map  22604 | icp ok  iter  4 corr  3641 rms 0.0470   28.15 ms | p=(  282.15   -51.52  12.10) v=8.29 m/s [KF]
[lio] t=1317401085.359 | feat 4919/13966 | map  22657 | icp ok  iter  4 corr  3593 rms 0.0523   27.30 ms | p=(  281.94   -50.66  12.07) v=8.56 m/s
[lio] t=1317401085.463 | feat 4826/14039 | map  22657 | icp ok  iter  4 corr  3501 rms 0.0463   26.89 ms | p=(  281.74   -49.80  12.05) v=8.66 m/s [KF]
[lio] t=1317401085.568 | feat 4973/14352 | map  22722 | icp ok  iter  5 corr  3628 rms 0.0452   36.43 ms | p=(  281.57   -48.92  12.00) v=8.78 m/s
[lio] t=1317401085.672 | feat 5076/14614 | map  22722 | icp ok  iter  4 corr  3622 rms 0.0433   27.79 ms | p=(  281.31   -48.02  11.97) v=9.12 m/s [KF]
[lio] t=1317401085.776 | feat 5286/15233 | map  22827 | icp ok  iter  4 corr  3741 rms 0.0515   30.11 ms | p=(  281.12   -47.11  11.93) v=9.15 m/s
[lio] t=1317401085.880 | feat 5664/15980 | map  22827 | icp ok  iter  4 corr  3954 rms 0.0444   27.90 ms | p=(  280.88   -46.16  11.89) v=9.50 m/s [KF]
[lio] t=1317401085.984 | feat 5588/16260 | map  23052 | icp ok  iter  4 corr  3935 rms 0.0503   29.19 ms | p=(  280.66   -45.21  11.87) v=9.55 m/s
[lio] t=1317401086.088 | feat 5812/16500 | map  23052 | icp ok  iter  5 corr  4038 rms 0.0483   37.48 ms | p=(  280.44   -44.23  11.82) v=9.80 m/s [KF]
[lio] t=1317401086.192 | feat 5850/16802 | map  23401 | icp ok  iter  3 corr  4157 rms 0.0415   25.14 ms | p=(  280.21   -43.24  11.78) v=9.85 m/s [KF]
[lio] t=1317401086.296 | feat 5846/16451 | map  23548 | icp ok  iter  5 corr  4228 rms 0.0433   36.86 ms | p=(  279.97   -42.24  11.75) v=9.96 m/s [KF]
[lio] t=1317401086.400 | feat 5855/16551 | map  23671 | icp ok  iter  4 corr  4266 rms 0.0399   31.24 ms | p=(  279.74   -41.23  11.68) v=10.03 m/s [KF]
[lio] t=1317401086.504 | feat 5788/16552 | map  23723 | icp ok  iter  4 corr  4312 rms 0.0395   32.37 ms | p=(  279.50   -40.24  11.62) v=9.99 m/s [KF]
[lio] t=1317401086.608 | feat 5790/16730 | map  23673 | icp ok  iter  4 corr  4340 rms 0.0387   33.20 ms | p=(  279.24   -39.24  11.58) v=10.03 m/s [KF]
[lio] t=1317401086.712 | feat 5692/16735 | map  23654 | icp ok  iter  4 corr  4199 rms 0.0384   31.26 ms | p=(  279.00   -38.24  11.53) v=10.04 m/s [KF]
[lio] t=1317401086.816 | feat 5724/16882 | map  23475 | icp ok  iter  4 corr  4357 rms 0.0379   31.05 ms | p=(  278.72   -37.22  11.48) v=10.20 m/s [KF]
[lio] t=1317401086.920 | feat 5545/16823 | map  23274 | icp ok  iter  4 corr  4153 rms 0.0407   32.36 ms | p=(  278.44   -36.24  11.43) v=10.06 m/s [KF]
[lio] t=1317401087.024 | feat 5571/16917 | map  23026 | icp ok  iter  4 corr  4116 rms 0.0398   29.23 ms | p=(  278.17   -35.19  11.39) v=10.37 m/s [KF]
[lio] t=1317401087.127 | feat 5585/17171 | map  22844 | icp ok  iter  4 corr  4124 rms 0.0467   27.90 ms | p=(  277.89   -34.19  11.35) v=10.24 m/s [KF]
[lio] t=1317401087.231 | feat 5630/17152 | map  22744 | icp ok  iter  3 corr  4170 rms 0.0527   21.69 ms | p=(  277.59   -33.16  11.30) v=10.34 m/s [KF]
[lio] t=1317401087.335 | feat 5405/17187 | map  22660 | icp ok  iter  4 corr  3905 rms 0.0389   27.90 ms | p=(  277.27   -32.12  11.25) v=10.43 m/s [KF]
[lio] t=1317401087.439 | feat 5372/17389 | map  22666 | icp ok  iter  4 corr  3895 rms 0.0443   25.43 ms | p=(  276.98   -31.09  11.19) v=10.46 m/s [KF]
[lio] t=1317401087.543 | feat 5438/17074 | map  22699 | icp ok  iter  7 corr  4040 rms 0.0468   53.67 ms | p=(  276.68   -30.05  11.14) v=10.47 m/s [KF]
[lio] t=1317401087.647 | feat 5009/16842 | map  22737 | icp ok  iter  4 corr  3795 rms 0.0386   27.17 ms | p=(  276.36   -29.03  11.08) v=10.40 m/s [KF]
[lio] t=1317401087.751 | feat 4883/16552 | map  22678 | icp ok  iter  4 corr  3648 rms 0.0483   26.44 ms | p=(  276.07   -27.99  11.03) v=10.48 m/s [KF]
[lio] t=1317401087.855 | feat 4638/16319 | map  22622 | icp ok  iter  3 corr  3574 rms 0.0406   19.24 ms | p=(  275.75   -26.93  10.97) v=10.64 m/s [KF]
[lio] t=1317401087.959 | feat 4770/16212 | map  22475 | icp ok  iter  4 corr  3586 rms 0.0417   24.96 ms | p=(  275.42   -25.90  10.92) v=10.59 m/s [KF]
[lio] t=1317401088.063 | feat 4477/16022 | map  22444 | icp ok  iter  3 corr  3397 rms 0.0545   17.61 ms | p=(  275.11   -24.84  10.86) v=10.64 m/s [KF]
[lio] t=1317401088.167 | feat 4319/15819 | map  22285 | icp ok  iter  4 corr  3324 rms 0.0505   23.37 ms | p=(  274.80   -23.79  10.80) v=10.66 m/s [KF]
[lio] t=1317401088.271 | feat 4373/15678 | map  22128 | icp ok  iter  4 corr  3412 rms 0.0528   25.31 ms | p=(  274.48   -22.73  10.74) v=10.77 m/s [KF]
[lio] t=1317401088.375 | feat 4286/15441 | map  21983 | icp ok  iter  4 corr  3295 rms 0.0464   22.84 ms | p=(  274.17   -21.66  10.69) v=10.74 m/s [KF]
[lio] t=1317401088.479 | feat 4190/15322 | map  21822 | icp ok  iter  4 corr  3227 rms 0.0403   22.30 ms | p=(  273.84   -20.59  10.64) v=10.80 m/s [KF]
[lio] t=1317401088.583 | feat 4179/15330 | map  21641 | icp ok  iter  4 corr  3207 rms 0.0425   22.21 ms | p=(  273.53   -19.51  10.58) v=10.89 m/s [KF]
[lio] t=1317401088.687 | feat 4184/15076 | map  21529 | icp ok  iter  5 corr  3241 rms 0.0417   28.68 ms | p=(  273.21   -18.45  10.52) v=10.83 m/s [KF]
[lio] t=1317401088.791 | feat 4069/14854 | map  21474 | icp ok  iter  3 corr  3103 rms 0.0411   17.10 ms | p=(  272.90   -17.38  10.46) v=10.82 m/s [KF]
[lio] t=1317401088.895 | feat 3962/14603 | map  21445 | icp ok  iter  6 corr  2990 rms 0.0414   30.11 ms | p=(  272.59   -16.28  10.41) v=10.97 m/s [KF]
[lio] t=1317401088.999 | feat 3949/14389 | map  21396 | icp ok  iter  8 corr  3050 rms 0.0402   39.42 ms | p=(  272.30   -15.20  10.34) v=10.91 m/s [KF]
[lio] t=1317401089.103 | feat 3992/14406 | map  21281 | icp ok  iter  4 corr  3017 rms 0.0496   23.45 ms | p=(  271.98   -14.10  10.28) v=11.07 m/s [KF]
[lio] t=1317401089.207 | feat 4002/14743 | map  21156 | icp ok  iter  4 corr  3010 rms 0.0410   21.18 ms | p=(  271.70   -12.99  10.23) v=11.08 m/s [KF]
[lio] t=1317401089.311 | feat 3828/14753 | map  21006 | icp ok  iter  3 corr  2825 rms 0.0400   16.16 ms | p=(  271.41   -11.90  10.17) v=11.02 m/s [KF]
[lio] t=1317401089.415 | feat 3837/14683 | map  20747 | icp ok  iter  4 corr  2886 rms 0.0449   21.99 ms | p=(  271.12   -10.77  10.11) v=11.19 m/s [KF]
[lio] t=1317401089.519 | feat 3848/14692 | map  20508 | icp ok  iter  4 corr  2912 rms 0.0426   20.85 ms | p=(  270.86    -9.69  10.05) v=10.97 m/s [KF]
[lio] t=1317401089.623 | feat 3757/14642 | map  20188 | icp ok  iter  3 corr  2794 rms 0.0422   16.22 ms | p=(  270.59    -8.57   9.99) v=11.09 m/s [KF]
[lio] t=1317401089.726 | feat 3894/14814 | map  19855 | icp ok  iter  5 corr  2942 rms 0.0680   28.66 ms | p=(  270.33    -7.40   9.93) v=11.45 m/s [KF]
[lio] t=1317401089.830 | feat 3679/14981 | map  19587 | icp ok  iter  4 corr  2676 rms 0.0536   20.45 ms | p=(  270.07    -6.30   9.87) v=11.15 m/s [KF]
[lio] t=1317401089.934 | feat 3526/14776 | map  19182 | icp ok  iter  5 corr  2619 rms 0.0491   25.62 ms | p=(  269.81    -5.18   9.81) v=11.15 m/s [KF]
[lio] t=1317401090.038 | feat 3659/14832 | map  18774 | icp ok  iter  4 corr  2711 rms 0.0545   20.35 ms | p=(  269.57    -4.05   9.74) v=11.22 m/s [KF]
[lio] t=1317401090.142 | feat 3765/14891 | map  18409 | icp ok  iter  5 corr  2837 rms 0.0446   25.28 ms | p=(  269.31    -2.91   9.70) v=11.31 m/s [KF]
[lio] t=1317401090.246 | feat 3754/14831 | map  17967 | icp ok  iter  4 corr  2814 rms 0.0449   19.77 ms | p=(  269.07    -1.79   9.64) v=11.22 m/s [KF]
[lio] t=1317401090.349 | feat 3768/14956 | map  17661 | icp ok  iter  4 corr  2860 rms 0.0541   20.96 ms | p=(  268.83    -0.66   9.58) v=11.22 m/s [KF]
[lio] t=1317401090.453 | feat 3751/14902 | map  17428 | icp ok  iter  4 corr  2761 rms 0.0423   19.57 ms | p=(  268.58     0.53   9.53) v=11.58 m/s [KF]
[lio] t=1317401090.557 | feat 3792/14726 | map  17287 | icp ok  iter  4 corr  2795 rms 0.0487   20.83 ms | p=(  268.33     1.67   9.48) v=11.44 m/s [KF]
[lio] t=1317401090.661 | feat 3512/14772 | map  17236 | icp ok  iter 12 corr  2569 rms 0.0467   54.42 ms | p=(  268.09     2.85   9.42) v=11.58 m/s [KF]
[lio] t=1317401090.764 | feat 3489/14998 | map  17205 | icp ok  iter  4 corr  2610 rms 0.0410   17.74 ms | p=(  267.85     3.95   9.37) v=11.20 m/s [KF]
[lio] t=1317401090.868 | feat 3858/15010 | map  17186 | icp ok  iter  4 corr  2943 rms 0.0434   20.17 ms | p=(  267.61     5.13   9.32) v=11.51 m/s [KF]
[lio] t=1317401090.972 | feat 3955/15122 | map  17255 | icp ok  iter  5 corr  3077 rms 0.0471   26.62 ms | p=(  267.37     6.29   9.26) v=11.48 m/s [KF]
[lio] t=1317401091.076 | feat 3876/14786 | map  17394 | icp ok  iter  3 corr  2958 rms 0.0491   16.32 ms | p=(  267.13     7.44   9.21) v=11.47 m/s [KF]
[lio] t=1317401091.179 | feat 3910/14783 | map  17611 | icp ok  iter  4 corr  2986 rms 0.0434   20.21 ms | p=(  266.89     8.61   9.16) v=11.54 m/s [KF]
[lio] t=1317401091.283 | feat 3965/14670 | map  17667 | icp ok  iter  4 corr  2987 rms 0.0514   19.83 ms | p=(  266.65     9.76   9.10) v=11.39 m/s [KF]
[lio] t=1317401091.387 | feat 3878/14484 | map  17824 | icp ok  iter  3 corr  2958 rms 0.0573   15.50 ms | p=(  266.41    10.92   9.05) v=11.48 m/s [KF]
[lio] t=1317401091.491 | feat 3668/14515 | map  17925 | icp ok  iter  4 corr  2796 rms 0.0484   20.22 ms | p=(  266.17    12.08   8.99) v=11.43 m/s [KF]
[lio] t=1317401091.594 | feat 3893/14592 | map  17968 | icp ok  iter  4 corr  2990 rms 0.0426   20.48 ms | p=(  265.93    13.24   8.93) v=11.50 m/s [KF]
[lio] t=1317401091.698 | feat 3886/14715 | map  17982 | icp ok  iter  5 corr  2984 rms 0.0491   27.10 ms | p=(  265.68    14.41   8.88) v=11.54 m/s [KF]
[lio] t=1317401091.802 | feat 4022/14810 | map  18038 | icp ok  iter  4 corr  3069 rms 0.0526   20.96 ms | p=(  265.46    15.54   8.82) v=11.29 m/s [KF]
[lio] t=1317401091.906 | feat 3949/14531 | map  18025 | icp ok  iter  5 corr  3051 rms 0.0450   25.63 ms | p=(  265.22    16.70   8.77) v=11.41 m/s [KF]
[lio] t=1317401092.009 | feat 4103/14496 | map  17988 | icp ok  iter  3 corr  3120 rms 0.0470   16.59 ms | p=(  264.99    17.84   8.72) v=11.30 m/s [KF]
[lio] t=1317401092.113 | feat 4102/14205 | map  18091 | icp ok  iter  4 corr  3133 rms 0.0432   22.39 ms | p=(  264.75    18.98   8.65) v=11.28 m/s [KF]
[lio] t=1317401092.217 | feat 4045/14063 | map  18186 | icp ok  iter  4 corr  3101 rms 0.0458   20.39 ms | p=(  264.52    20.14   8.59) v=11.41 m/s [KF]
[lio] t=1317401092.321 | feat 4106/13897 | map  18255 | icp ok  iter  4 corr  3109 rms 0.0487   22.01 ms | p=(  264.29    21.26   8.53) v=11.22 m/s [KF]
[lio] t=1317401092.425 | feat 3971/13707 | map  18316 | icp ok  iter  5 corr  3046 rms 0.0523   26.74 ms | p=(  264.06    22.38   8.48) v=11.12 m/s [KF]
[lio] t=1317401092.529 | feat 4062/13617 | map  18377 | icp ok  iter  4 corr  3101 rms 0.0420   20.03 ms | p=(  263.83    23.53   8.42) v=11.26 m/s [KF]
[lio] t=1317401092.632 | feat 4058/13470 | map  18486 | icp ok  iter  3 corr  3014 rms 0.0467   16.13 ms | p=(  263.60    24.66   8.35) v=11.17 m/s [KF]
[lio] t=1317401092.736 | feat 4100/13642 | map  18484 | icp ok  iter  4 corr  3076 rms 0.0392   19.59 ms | p=(  263.37    25.79   8.29) v=11.19 m/s [KF]
[lio] t=1317401092.840 | feat 4074/13824 | map  18443 | icp ok  iter  3 corr  3096 rms 0.0683   17.44 ms | p=(  263.13    26.91   8.23) v=11.15 m/s [KF]
[lio] t=1317401092.944 | feat 4112/13882 | map  18420 | icp ok  iter  4 corr  3081 rms 0.0515   20.18 ms | p=(  262.89    28.06   8.16) v=11.25 m/s [KF]
[lio] t=1317401093.048 | feat 4241/13721 | map  18513 | icp ok  iter  3 corr  3175 rms 0.0523   16.09 ms | p=(  262.66    29.21   8.10) v=11.32 m/s [KF]
[lio] t=1317401093.151 | feat 4113/13762 | map  18592 | icp ok  iter  3 corr  3095 rms 0.0521   15.59 ms | p=(  262.43    30.32   8.03) v=11.15 m/s [KF]
[lio] t=1317401093.255 | feat 4164/13670 | map  18620 | icp ok  iter  5 corr  3057 rms 0.0435   27.77 ms | p=(  262.21    31.45   7.96) v=11.17 m/s [KF]
[lio] t=1317401093.359 | feat 3990/13333 | map  18639 | icp ok  iter  3 corr  2966 rms 0.0427   14.55 ms | p=(  261.98    32.58   7.90) v=11.23 m/s [KF]
[lio] t=1317401093.463 | feat 4245/13176 | map  18662 | icp ok  iter  4 corr  3156 rms 0.0492   21.53 ms | p=(  261.74    33.71   7.84) v=11.22 m/s [KF]
[lio] t=1317401093.567 | feat 3998/12754 | map  18606 | icp ok  iter  3 corr  2958 rms 0.0534   14.87 ms | p=(  261.52    34.85   7.76) v=11.31 m/s [KF]
[lio] t=1317401093.671 | feat 4048/12604 | map  18497 | icp ok  iter  4 corr  3051 rms 0.0476   20.76 ms | p=(  261.27    36.02   7.69) v=11.51 m/s [KF]
[lio] t=1317401093.774 | feat 4058/12427 | map  18368 | icp ok  iter  4 corr  3012 rms 0.0466   20.37 ms | p=(  261.04    37.17   7.63) v=11.43 m/s [KF]
[lio] t=1317401093.878 | feat 4012/11949 | map  18271 | icp ok  iter  4 corr  2943 rms 0.0491   21.73 ms | p=(  260.80    38.33   7.56) v=11.54 m/s [KF]
[lio] t=1317401093.982 | feat 3875/12120 | map  18178 | icp ok  iter  4 corr  2888 rms 0.0433   19.13 ms | p=(  260.57    39.49   7.48) v=11.54 m/s [KF]
[lio] t=1317401094.086 | feat 3947/12119 | map  18032 | icp ok  iter  4 corr  2933 rms 0.0404   20.04 ms | p=(  260.33    40.68   7.42) v=11.69 m/s [KF]
[lio] t=1317401094.190 | feat 3843/11949 | map  17981 | icp ok  iter 12 corr  2885 rms 0.0585   60.36 ms | p=(  260.08    41.86   7.36) v=11.74 m/s [KF]
[lio] t=1317401094.293 | feat 3988/11669 | map  17943 | icp ok  iter  4 corr  3077 rms 0.0452   21.09 ms | p=(  259.84    43.04   7.29) v=11.75 m/s [KF]
[lio] t=1317401094.397 | feat 4078/11556 | map  17949 | icp ok  iter  4 corr  3062 rms 0.0429   22.14 ms | p=(  259.61    44.22   7.23) v=11.79 m/s [KF]
[lio] t=1317401094.501 | feat 3958/11750 | map  18047 | icp ok  iter  4 corr  3003 rms 0.0415   20.63 ms | p=(  259.35    45.44   7.17) v=12.01 m/s [KF]
[lio] t=1317401094.605 | feat 4023/11970 | map  17992 | icp ok  iter  3 corr  3131 rms 0.0416   17.07 ms | p=(  259.09    46.65   7.10) v=12.04 m/s [KF]
[lio] t=1317401094.709 | feat 3993/12199 | map  17999 | icp ok  iter  4 corr  3134 rms 0.0465   22.48 ms | p=(  258.85    47.85   7.03) v=12.00 m/s [KF]
[lio] t=1317401094.812 | feat 3872/12095 | map  17939 | icp ok  iter  5 corr  3064 rms 0.0437   26.46 ms | p=(  258.59    49.06   6.96) v=12.04 m/s [KF]
[lio] t=1317401094.916 | feat 3915/12312 | map  17870 | icp ok  iter  3 corr  3077 rms 0.0460   15.69 ms | p=(  258.33    50.29   6.89) v=12.19 m/s [KF]
[lio] t=1317401095.020 | feat 3974/12257 | map  17789 | icp ok  iter  4 corr  3131 rms 0.0517   21.85 ms | p=(  258.07    51.52   6.83) v=12.21 m/s [KF]
[lio] t=1317401095.124 | feat 4172/12448 | map  17800 | icp ok  iter  3 corr  3259 rms 0.0473   16.71 ms | p=(  257.80    52.75   6.77) v=12.25 m/s [KF]
[lio] t=1317401095.227 | feat 4199/12770 | map  17799 | icp ok  iter  4 corr  3364 rms 0.0463   22.41 ms | p=(  257.53    53.98   6.69) v=12.23 m/s [KF]
[lio] t=1317401095.331 | feat 4269/13079 | map  17799 | icp ok  iter  3 corr  3387 rms 0.0449   17.64 ms | p=(  257.27    55.21   6.62) v=12.17 m/s [KF]
[lio] t=1317401095.435 | feat 4049/13149 | map  17797 | icp ok  iter  4 corr  3269 rms 0.0535   22.42 ms | p=(  257.01    56.44   6.55) v=12.22 m/s [KF]
[lio] t=1317401095.539 | feat 4381/13130 | map  17755 | icp ok  iter  4 corr  3489 rms 0.0450   24.10 ms | p=(  256.75    57.69   6.49) v=12.28 m/s [KF]
[lio] t=1317401095.642 | feat 4367/13361 | map  17734 | icp ok  iter  4 corr  3560 rms 0.0404   22.48 ms | p=(  256.49    58.91   6.43) v=12.22 m/s [KF]
[lio] t=1317401095.746 | feat 4061/13291 | map  17572 | icp ok  iter  4 corr  3197 rms 0.0464   22.67 ms | p=(  256.23    60.14   6.35) v=12.17 m/s [KF]
[lio] t=1317401095.850 | feat 4402/13380 | map  17530 | icp ok  iter  3 corr  3487 rms 0.0466   17.75 ms | p=(  255.97    61.36   6.29) v=12.17 m/s [KF]
[lio] t=1317401095.954 | feat 4230/13343 | map  17432 | icp ok  iter  4 corr  3421 rms 0.0508   24.13 ms | p=(  255.70    62.58   6.23) v=12.12 m/s [KF]
[lio] t=1317401096.057 | feat 4376/13264 | map  17368 | icp ok  iter  4 corr  3559 rms 0.0516   23.22 ms | p=(  255.44    63.82   6.15) v=12.21 m/s [KF]
